mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_60_223688_223711_- 61.7519047795293 64.9804019076487 60.2133667815907 39.6514197944262 24.2248442618769 39.4716502905274 38.6138237094674 35.5600334899683 0.716510876223723 5.78191050233615 0.00278841152019218 0.0127329123363753 0.0191570558299865 scaffold_60 223688 223711 - 0
scaffold_60_226136_226185_- 73.2231659816686 85.9448309398507 75.1405038842883 53.4392402446475 53.6904574063444 72.5045831225888 67.047465591703 58.5437062175172 0.242090660039553 6.321908822462 0.237939399894443 0.431511470903849 0.0153193083555059 scaffold_60 226136 226185 - 0
scaffold_60_305089_305095_- 10.2609218490274 8.3825745424529 8.73719423449739 26.2651568015854 27.7013829855774 9.19511264519262 11.2342459535928 11.091730893413 -0.199940875996474 4.19900211325283 0.726070066826764 0.882919929603169 0.0217513682356084 scaffold_60 305089 305095 - 0
scaffold_60_307668_307672_- 9.91008269905392 7.24931381418652 8.75057168219434 7.9325921714825 10.1020164043355 7.71966156762692 11.4147457492373 9.44299094660843 -0.140041535208477 3.66702146484851 0.807808186000611 0.936465250232722 0.0244088520648141 scaffold_60 307668 307672 - 0
scaffold_60_338042_338045_- 83.6636520205081 85.7673220600616 77.4409957061849 92.15255961863 61.3726108807861 50.8344893612795 55.3130506507724 47.7796805459532 0.680059234928115 6.3609365826919 0.00236184702531088 0.0110374888750531 0.0204174623636392 scaffold_60 338042 338045 - 0
scaffold_60_384540_384543_- 25.577308535205 25.2186470510024 26.5258164057072 38.1208773008283 34.8537514260887 11.3126035954778 17.8492520686818 17.3557143104679 0.727696883137123 4.93752625414324 0.019738955716401 0.0655369370916569 0.0199855708882453 scaffold_60 384540 384543 - 0
scaffold_60_437680_437703_- 179.872253129866 178.49002963442 189.33999991433 220.887441886679 238.069763842819 168.985714699372 185.088396823534 169.863485991326 0.0636541412004313 7.79580694181306 0.678434676153921 0.848501634398842 0.0101197784021196 scaffold_60 437680 437703 - 0
scaffold_60_484859_484865_- 81.0293640430664 63.7115758067456 76.3124191483069 51.6230117310635 62.6155550977266 48.1888099669761 22.7590729220862 49.9986566381315 0.869531792213008 6.09091957777085 0.00214693743089862 0.0101827032411927 0.0370746290071866 scaffold_60 484859 484865 - 0
scaffold_60_513370_513450_- 14.0434748102294 15.4700802778263 15.5391669896204 12.1401969043268 11.9612124966368 12.638692981999 14.9832706889573 15.8851353075681 0.0506177336134615 4.21071151442427 0.926944207627943 1 0.0211627099577998 scaffold_60 513370 513450 - 0
scaffold_60_522015_522022_- 34.8111328993892 30.2062620932907 41.1965340083484 29.3025532336538 31.4914477759185 22.0682797055388 31.0965637402862 27.5600842623413 0.393146935349876 5.24857933463593 0.157604016601635 0.322589286644109 0.0205530129900459 scaffold_60 522015 522022 - 0
scaffold_60_529434_529443_- 26.6266981226128 28.9700238901635 27.5381412284058 39.7344008932918 44.8155656896521 60.9476143177255 45.4502821828748 37.3213286682291 -0.786270089769869 5.54783064927208 0.00374824044692723 0.0164376970159604 0.0236878216624194 scaffold_60 529434 529443 - 0
scaffold_60_529903_529937_- 4.9953381202352 6.67656753384891 8.10515824906011 8.06638404158208 10.5592270961512 9.51339297979843 9.51458602257544 10.3519801048793 -0.560536889660572 3.57997700267599 0.245510588851714 0.441078744932428 0.0243721969303643 scaffold_60 529903 529937 - 0
scaffold_60_547605_547645_- 9.27563987405729 10.5130266489228 11.3473060482051 9.40930592269651 16.5021205796253 7.51437030547851 12.7553339609702 10.9086152963487 -0.0026472140397292 3.90283619166634 1 1 0.0265456224731304 scaffold_60 547605 547645 - 0
scaffold_60_551611_551669_- 67.3547634510765 64.6406493469318 75.1503284136186 82.0628413628578 79.2219462333665 54.6560240830976 67.7807463090136 54.4472594663781 0.226451392593282 6.33447380881055 0.282962403368841 0.486559634161586 0.0155384916546729 scaffold_60 551611 551669 - 0
scaffold_60_566652_566663_- 31.4259649071687 26.5826748345016 23.0068882711779 174.629829024534 67.8183009529644 41.1903003040419 38.0112845692392 20.1724951261636 -0.293396030151606 5.96975041880044 0.477289334663027 0.689321610251132 0.0817496726321013 scaffold_60 566652 566663 - 0
scaffold_60_566956_566986_- 16.0355882524546 19.6121393658873 15.2315918917464 11.6001308969304 9.44760614420336 10.7543917169568 10.3759665799801 9.82250223920412 0.711728201289883 4.10680952694715 0.0691186107225521 0.172213339971207 0.0222111848576292 scaffold_60 566956 566986 - 0
scaffold_60_572413_572574_- 267.437592492233 281.364986073779 264.80147444532 120.784131947677 83.100448016266 184.394085845924 178.00657026594 181.86292019729 0.579868142761197 7.82816261914319 0.000488320107248528 0.00287597666403225 0.0151749137428265 scaffold_60 572413 572574 - 1
scaffold_60_580662_580721_- 30.5563140720713 35.5127833090138 38.4137102702553 0.0266333790583142 7.28474595755841 11.8650779002285 18.9874769732813 14.2678160711489 1.20328746342615 4.66180244769039 0.000167803360378268 0.00114680645552476 0.0268587494492413 scaffold_60 580662 580721 - 1
scaffold_60_587180_587199_- 5.3086169918187 6.57538491686639 5.65246046158321 1.38777878078145e-17 1.38777878078145e-17 5.5941352039834 0.0109732324239885 0.0276715620543186 1.57592698048968 2.52662807930373 0.0322171753548145 0.0966325468742492 0.0339435865308366 scaffold_60 587180 587199 - 0
scaffold_60_590560_590675_- 38.7185152482591 41.2615448990226 53.2445388660224 60.8705655346835 78.1190750964223 54.3511017608441 77.3604763017478 55.2127837465873 -0.488447430825109 6.08872043981577 0.056369526269857 0.147979088941984 0.025852884912112 scaffold_60 590560 590675 - 0
scaffold_60_595060_595088_- 10.796327154177 11.519545857526 10.1900122438499 9.50413171030203 9.77331616466638 8.94378189315243 9.41506845787223 9.61849220506221 0.215366764592068 3.78575788254961 0.644691148417388 0.823286928057972 0.0225577649579726 scaffold_60 595060 595088 - 0
scaffold_60_599970_600030_- 24.6602202257769 25.7104248354601 48.6748510466625 47.2950641404448 67.7512511073144 43.8401553774584 65.0702906572381 49.0749932730885 -0.672551714098675 5.79433168921744 0.0310316770210712 0.0943270349568859 0.044308054736702 scaffold_60 599970 600030 - 0
scaffold_60_678163_678199_- 4.5934273862981 14.4433131374703 5.41721228622023 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.07035494407192 2.5956277801832 3.81018135677877e-07 5.57266257380161e-06 0.0435309609525043 scaffold_60 678163 678199 - 1
scaffold_60_694367_694390_- 0 4.86572977838675 6.08323859286402 6.21144618509483 7.35117474888563 6.56411988472651 10.1608417929001 6.87555438475933 -1.09861099963124 3.18461935627909 0.059845816608411 0.154829763852502 0.0311262354258652 scaffold_60 694367 694390 - 0
scaffold_60_714400_714433_- 17.0911142494047 18.2970691173468 20.1977258944652 21.3553442231544 17.1606628356399 15.3495429864597 16.4213141787499 15.0034237030902 0.247555928190483 4.49681863912187 0.497978227275456 0.706025461164776 0.0204380597441153 scaffold_60 714400 714433 - 0
scaffold_6071_1994_1999_- 28.4423024565872 23.9175578902136 30.1654006921709 47.4091959658312 60.8793546907392 28.7860742967055 32.5614164745846 34.0102545605204 -0.207709250782446 5.43442833447584 0.476066970905887 0.688313213791657 0.019518441521461 scaffold_6071 1994 1999 - 0
scaffold_61_22701_22730_+ 13.322954620465 9.83116945040338 12.539597655176 12.2658904028851 11.0495571312558 16.3712668108973 14.8068082541221 17.5527007324665 -0.443919770505893 4.14663038554307 0.255062833406699 0.452886631661798 0.0218177292208189 scaffold_61 22701 22730 + 0
scaffold_61_53896_53900_+ 6.17492631795749 6.4321106095774 6.17038152626805 7.59510922741519 0.0362731689088327 8.15796958334914 7.37481441252164 0.0702787590729201 0.254553486514096 3.06990492369082 0.769741891149109 0.914832128568088 0.055465834543071 scaffold_61 53896 53900 + 0
scaffold_61_55596_55607_+ 48.1393355156992 54.7275101216471 51.3114599706425 32.1252578856944 49.9261248208951 223.527605074606 121.285431693857 98.1365364785599 -1.5201987217475 6.63425968010268 3.52592537590307e-06 3.77942085292852e-05 0.0620261688581894 scaffold_61 55596 55607 + 1
scaffold_61_57793_57829_+ 30.8682592505751 33.5223584068835 35.8205076839177 16.4107483107857 26.607377844667 39.0611807284564 16.9538552384179 15.1358504390683 0.492684470796397 5.0564261308722 0.161970128223311 0.3294113383504 0.05111805238879 scaffold_61 57793 57829 + 0
scaffold_61_66895_66905_+ 18.1454396147298 14.2741248762592 18.566232771744 13.830478903259 41.1072967503285 401.135550623158 236.176049340247 219.625187473248 -4.06093853925359 7.12288146657983 5.4148665785099e-24 7.16098524272289e-22 0.0761316927863419 scaffold_61 66895 66905 + 1
scaffold_61_135668_135686_+ 6.82741015650985 6.80844088398785 5.8109781534317 19.0148714724244 21.5996041732939 12.4672597266769 8.38861088800506 14.7362398668739 -0.855623148219528 3.98614420856251 0.0690303096614741 0.172077268857476 0.024424858102646 scaffold_61 135668 135686 + 0
scaffold_61_144806_144819_+ 142.068962593321 108.189716901856 214.384556116229 261.175472100936 344.346224022317 291.567215299837 355.938007131435 537.453198697617 -1.35004463736948 8.34729382948927 1.46837400491669e-05 0.000131623701514671 0.0630911618869231 scaffold_61 144806 144819 + 1
scaffold_61_150379_150383_+ 14.4105924361359 12.8030470308537 17.4767982635509 24.8221775744522 28.1499002872414 0.0768338565057247 7.37820281208956 8.9698224954049 1.41431334858999 4.2293940520403 0.0017583769139643 0.00860016912339022 0.0309425140250815 scaffold_61 150379 150383 + 1
scaffold_61_178450_178455_+ 6.80831963455447 7.93873425573813 6.58755359849965 16.3339690134609 11.3062964253984 7.24369772524638 5.94092401795871 0.0608960219120425 0.66577210407002 3.49067261505464 0.285572530857253 0.489230330033548 0.0324107880264967 scaffold_61 178450 178455 + 0
scaffold_61_194490_194529_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.04882998010878 9.22418660847484 10.5191707993981 -6.25131918643477 2.61150453403347 3.53266508153096e-08 6.48164477932067e-07 0.0277913104055242 scaffold_61 194490 194529 + 1
scaffold_61_222448_222509_+ 82.1074344414105 81.9144161741852 76.0755106464514 90.7204911848095 67.0983877768222 88.3667889963332 90.6722693475337 84.0287886618258 -0.131568268208907 6.60359537680309 0.523321812224107 0.727228489079253 0.0157056007577943 scaffold_61 222448 222509 + 0
scaffold_61_233365_233480_+ 507.364796194353 512.471909926735 456.55186304449 615.759976526382 599.085985726159 496.115883652719 466.206949982411 553.076265682195 -0.0373683964008622 9.24493690921405 0.783850257059653 0.923729564591881 0.0108192118294747 scaffold_61 233365 233480 + 0
scaffold_61_235208_235230_+ 7.10381159856455 6.4060778144876 7.56122904053074 11.7545146585547 13.3271766905031 7.7248557867169 6.94353358451617 14.6779903970585 -0.46776323954444 3.70613185501819 0.313442067597167 0.522814180891393 0.0276459150479629 scaffold_61 235208 235230 + 0
scaffold_61_246350_246351_+ 0 0 6.06975397489249 14.2721689961981 18.0256594412258 0.0626844274544527 6.50949343907528 6.42008027996162 -1.10405273983367 3.24739109164088 0.197896608889247 0.380151135317715 0.0477150381517788 scaffold_61 246350 246351 + 0
scaffold_61_249078_249085_+ 34.7659694425353 22.8010732477628 44.0224218312796 32.2150774322337 37.1112473006249 22.3174491951763 31.6807694638627 31.5888749033474 0.245220897959981 5.29299012663954 0.437313754705385 0.649338869082084 0.0303314038524229 scaffold_61 249078 249085 + 0
scaffold_61_252002_252011_+ 6.52220480911131 6.6663304485304 7.47691267256982 1.38777878078145e-17 1.38777878078145e-17 8.00549100899517 8.25588484584705 6.32559951227005 -0.12494682521536 3.09814162522545 0.890269681658893 0.987501693651326 0.0255903576892665 scaffold_61 252002 252011 + 0
scaffold_61_268444_268476_+ 45.1658882318138 33.8686228652229 48.9175569595305 39.0677380495319 42.065901484703 56.1534931483938 26.1212065280019 51.5260697256029 -0.0631516440879454 5.68757107428151 0.882341436776428 0.983459156161818 0.0395521522194769 scaffold_61 268444 268476 + 0
scaffold_61_297953_297983_+ 24.7127479219298 18.4052767073041 14.6611097682367 18.8067101604519 35.3120569799119 48.1877675346074 46.4596356542547 25.9087389237442 -1.05646342161737 5.14702416830228 0.00203376088880981 0.00973576925833355 0.046758013976662 scaffold_61 297953 297983 + 1
scaffold_61_402124_402153_+ 10.1789258919348 10.928539108038 7.14556224669717 6.67824258096813 0.0323074019467102 6.07971365696445 5.77146468806479 7.19773561251395 0.562533376244137 3.34617249678588 0.243470747328325 0.439507644042604 0.0303420830269431 scaffold_61 402124 402153 + 0
scaffold_61_403449_403559_+ 34.9025746388659 43.6324021503502 37.6511297425897 35.1259582465059 42.6181197480497 68.4040067488088 64.7423671056972 58.3397988290877 -0.718525061910948 5.84471501399518 0.00174895412868056 0.00855819312462956 0.017039688658735 scaffold_61 403449 403559 + 1
scaffold_61_445652_445658_+ 8.56913905252945 5.82596992510581 14.1120712781374 20.1169557655497 34.2922313715244 0.0864604056029021 9.95227630276656 8.81655612657972 0.576761167148724 4.07453837078074 0.295072544271242 0.500787286385676 0.067533866323617 scaffold_61 445652 445658 + 0
scaffold_61_447888_447895_+ 7.01555141303081 6.90059830578743 8.69437383250622 23.7873543834104 32.144372258651 6.25851420192638 8.08197224134519 13.4018137860024 -0.289129670818888 4.1202152552849 0.614984384918496 0.801534108745046 0.0276949906099857 scaffold_61 447888 447895 + 0
scaffold_61_451917_451940_+ 39.4723451030652 31.6234625271777 30.0562828003026 45.644951638248 43.0116763036219 49.896377735316 50.2335294845435 45.9214004092428 -0.528255751489101 5.65468479114318 0.031957884839604 0.0962982401207769 0.0168911635997774 scaffold_61 451917 451940 + 0
scaffold_61_456502_456523_+ 0 6.7521213867649 0 0.034935745544932 9.90456500073279 0.0381534646232276 7.33475169245515 0.036495789063768 -0.173456525720042 2.51851290480726 1 1 0.812545691645909 scaffold_61 456502 456523 + 0
scaffold_61_459315_459326_+ 4.88067248250725 4.79531468407638 6.72570162243391 6.2062929221423 6.55348340839763 0.0720178633501392 7.27837802031684 7.87994433258559 0.0953274289349514 3.11921558354833 0.871634311631104 0.977301496954364 0.035264879210296 scaffold_61 459315 459326 + 0
scaffold_61_464996_465001_+ 15.7939476446659 12.6750388814534 16.3324856193856 68.0350021780851 19.2786135603395 25.7093216134077 16.824288782838 12.511193280687 -0.294389874865792 4.85764329571132 0.536028680153567 0.738217480390015 0.0933867232873326 scaffold_61 464996 465001 + 0
scaffold_61_493600_493606_+ 5.8245529151166 0 5.36948108905359 7.6585491099131 8.16172976188001 0.0613626287765912 7.26719117577259 5.33969571463199 -0.204354785891314 2.98940151051985 0.851116563771473 0.965484305619484 0.0428491940382638 scaffold_61 493600 493606 + 0
scaffold_61_493719_493730_+ 126.902850871147 119.08307444586 183.730927681517 201.830746197485 306.021524830936 143.138336849555 194.295612744723 191.59415355749 -0.299890944467481 7.7332227574513 0.242304044708001 0.43786727369327 0.039586560586714 scaffold_61 493719 493730 + 0
scaffold_61_494309_494385_+ 101.861112167035 104.577237870446 93.6541223959887 72.2986324547822 69.4509098274141 66.5967017610299 69.2834327427229 90.5095029183173 0.406633871321101 6.62285137729973 0.044755649847016 0.124351100243428 0.0167309865430415 scaffold_61 494309 494385 + 0
scaffold_61_501645_501656_+ 155.419182890409 134.326681204909 121.670893454963 414.067300786611 280.171101693656 158.491275011569 147.555381454911 144.894457128069 -0.132071762359005 7.81797292592135 0.536436957982371 0.73838031131853 0.0244822477215675 scaffold_61 501645 501656 + 0
scaffold_61_505373_505374_+ 7.86145926490298 5.34922818738358 0 13.7150045595912 12.0870518403679 5.56661316100302 6.31505162398197 0.0555939303509914 0.118967861910761 3.25433824654385 1 1 0.0447610413927541 scaffold_61 505373 505374 + 0
scaffold_61_507489_507498_+ 25.6051554595108 22.9709972762193 24.7149243974085 71.6214149169229 62.345520502582 44.1862818457637 45.3350014541297 42.3927272740515 -0.844519489305951 5.6630438884132 0.00114221806084652 0.00598621024889353 0.0163426512861669 scaffold_61 507489 507498 + 1
scaffold_61_513640_513654_+ 6.32977988464963 5.624099480623 0 10.6717046966633 7.84386834758148 19.575379372916 15.401156077173 23.2371642228922 -2.26002672651957 3.88053410935182 1.16925433750772e-06 1.49646561127387e-05 0.0304236856036156 scaffold_61 513640 513654 + 1
scaffold_61_519271_519324_+ 23.7114910014693 25.3677837939113 25.320122580465 21.9183230148327 24.8175482531407 23.6741387393984 29.2021109817354 33.7769337793334 -0.218607636451531 5.00531637166329 0.448823738055474 0.66103154825266 0.0198246072723108 scaffold_61 519271 519324 + 0
scaffold_61_594341_594380_+ 10.4008604099506 11.737563056133 13.9452799413472 9.35365028953237 6.80748836437519 12.5704843190162 10.6721912370723 11.2957038147153 0.064146263648603 3.88790049170598 0.917100912200173 0.999735216521743 0.0230980291848763 scaffold_61 594341 594380 + 0
